property_id,source,price_type,property_name,address,city,property_type,lot_area_sqm,floor_area_sqm,bedrooms,bathrooms,price_php,latitude,longitude,geocode_source,price_outlier_flag,price_per_sqm,log_price,dist_cbd_m,dist_airport_m,dist_cbrt_nearest_m,amenity_score_education,amenity_score_health,amenity_score_finance,amenity_score_grocery,amenity_score_transport,amenity_score_security,amenity_score_composite,spatial_lag_price,bir_zonal_value,valuation_gap,dist_cebu_business_park_m,dist_it_park_m,dist_mandaue_cbd_m,dist_mactan_cbd_m,dist_srp_m,dist_talisay_tabunok_m,dist_consolacion_m,dist_naga_city_m,dist_minglanilla_poblacion_m,dist_minglanilla_lipata_m,barangay_geocoded,bir_zonal_rr_median,bir_zonal_cr_median,bir_zonal_rc_median,bir_zonal_rr_log
688,Lamudi,ceiling,Condo For Sale in Agus,"Agus Road, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,22.0,1.0,1.0,4853824.0,10.28410958,123.97552209,Lamudi scraper,False,220628.36363636365,15.395277405855651,,2594.3,9530.5,4,1,4,5,0,2,0.0609,11735039.0,,,8653.5,8982.5,8744.4,4216.4,12833.6,15599.3,10354.6,25242.1,19967.5,18308.7,Basak,10000.0,15000.0,62500.0,9.210440366976517
689,Lamudi,ceiling,House For Sale in Gun-Ob,"4 Madrid Street, La Aldea Buena Mactan, Babag, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Single Detached,,56.0,3.0,2.0,7417000.0,10.28968101,123.9502519,Lamudi scraper,False,132446.42857142858,15.819285220718696,,3698.0,6899.3,6,0,1,5,0,1,0.0538,895367.0,,,5928.5,6375.4,6598.1,2668.4,10190.6,13194.9,9768.0,22895.5,17436.4,15731.5,Babag,5500.0,13375.0,,8.612685172875459
690,Lamudi,ceiling,Condo For Sale in Agus,"Agus Road, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,25.0,1.0,1.0,4518498.0,10.28410958,123.97552209,Lamudi scraper,False,180739.92,15.323690195699283,,2594.3,9530.5,4,1,4,5,0,2,0.0609,11739451.0,,,8653.5,8982.5,8744.4,4216.4,12833.6,15599.3,10354.6,25242.1,19967.5,18308.7,Basak,10000.0,15000.0,62500.0,9.210440366976517
691,Lamudi,ceiling,House For Sale in Mactan,"Shabu Shabu and Korean Cuisine, Quezon National Highway, Maribago, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Single Detached,,133.0,4.0,3.0,11100691.0,10.290415,123.998707,Lamudi scraper,False,83463.84210526316,16.222517916597223,,2851.7,11353.1,4,0,1,5,0,1,0.0417,14832502.0,,,10774.8,10939.8,10235.1,5788.4,15436.1,18230.7,10307.5,27867.6,22595.4,20930.0,Maribago,4125.0,9750.0,112500.0,8.325063693631197
692,Lamudi,ceiling,Commercial For Sale in Banilad,"Gov. M. Cuenco Avenue, Lungsod ng Cebu, Lalawigan ng Cebu, Pilipinas",Cebu City,Residential,,,,,58110000.0,10.3490999,123.9132795,Lamudi scraper,False,,17.87784832405129,,8566.7,456.9,16,9,16,19,0,0,0.247,49171441.0,,,3610.4,2621.2,1185.1,5735.0,10448.3,14212.3,6309.7,23116.2,17100.6,15305.6,Banilad,41500.0,92500.0,90000.0,10.633472802314019
693,Lamudi,ceiling,Condo For Sale in Agus,"Agus Road, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,25.0,1.0,1.0,4008891.0,10.28410958,123.97552209,Lamudi scraper,False,160355.64,15.204025202429875,,2594.3,9530.5,4,1,4,5,0,2,0.0609,11746156.0,,,8653.5,8982.5,8744.4,4216.4,12833.6,15599.3,10354.6,25242.1,19967.5,18308.7,Basak,10000.0,15000.0,62500.0,9.210440366976517
694,Lamudi,ceiling,Condo For Sale in Agus,"Agus Road, Marigondon, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,22.0,1.0,1.0,3673557.0,10.28410958,123.97552209,Lamudi scraper,False,166979.86363636365,15.116670960459452,,2594.3,9530.5,4,1,4,5,0,2,0.0609,11750569.0,,,8653.5,8982.5,8744.4,4216.4,12833.6,15599.3,10354.6,25242.1,19967.5,18308.7,Basak,10000.0,15000.0,62500.0,9.210440366976517
695,Lamudi,ceiling,Warehouse For Sale in Pagsabungan,"Pagsabungan, Mandaue, Lalawigan ng Cebu, Pilipinas",Mandaue City,Single Detached,,3000.0,,,161532000.0,10.3567803,123.9444159,Lamudi scraper,False,53844.0,18.90021382341423,,6686.6,3459.4,6,0,6,7,0,2,0.0697,57237250.0,,,6166.3,5389.9,3083.3,4855.3,13293.0,17021.4,3050.2,26250.5,20269.8,18460.8,Pagsabungan,16400.0,20100.0,127500.0,9.70509758756311
696,Lamudi,ceiling,Condo For Sale in Lapu-Lapu,"Tambuli Seaside Resort and Spa, Buyong Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,60.0,1.0,1.0,11000000.0,10.2899858,124.0068711,Lamudi scraper,False,183333.33333333337,16.213405830762646,,3600.5,12174.5,2,0,0,0,0,0,0.0121,17929759.0,,,11646.7,11791.0,11013.9,6618.5,16315.8,19076.9,10713.6,28697.4,23458.1,21799.9,Mactan,5000.0,10500.0,107500.0,8.517393171418904
697,Lamudi,ceiling,Condo For Sale in Punta Engaño,"Punta Engaño Road, Lapu-Lapu City, Cebu, Pilipinas",Lapu-Lapu City,Condominium,,69.0,1.0,1.0,19864593.0,10.3185134,124.0296471,Lamudi scraper,False,287892.652173913,16.80444945872495,,5683.0,13330.3,0,0,0,1,0,0,0.0021,37956413.0,,,13717.8,13582.8,12169.3,8581.1,19388.7,22449.7,9669.1,32144.4,26679.1,24955.3,Punta Engaño,7000.0,13500.0,95000.0,8.853808274977197
698,Lamudi,ceiling,Condo For Sale in Punta Engaño,"Aruga Resort and Residences – Mactan, Punta Engaño Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,173.0,3.0,3.0,68374997.0,10.323479,124.0367989,Lamudi scraper,False,395231.1965317919,18.040517774830732,,6578.4,13939.7,3,0,0,1,0,0,0.0203,31423123.0,,,14513.3,14338.9,12837.4,9410.0,20292.8,23381.2,9927.6,33079.1,27593.0,25863.0,Punta Engaño,7000.0,13500.0,95000.0,8.853808274977197
699,Lamudi,ceiling,House For Sale in Mactan,"Shabu Shabu and Korean Cuisine, Quezon National Highway, Maribago, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Single Detached,,198.0,3.0,3.0,15315896.0,10.290415,123.998707,Lamudi scraper,False,77353.0101010101,16.544401801271597,,2851.7,11353.1,4,0,1,5,0,1,0.0417,14746478.0,,,10774.8,10939.8,10235.1,5788.4,15436.1,18230.7,10307.5,27867.6,22595.4,20930.0,Maribago,4125.0,9750.0,112500.0,8.325063693631197
700,Lamudi,ceiling,Condo For Sale in Punta Engaño,"Punta Engano, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,62.0,2.0,2.0,8000000.0,10.33005475,124.04013073,Lamudi scraper,False,129032.25806451614,15.89495209964411,,7155.5,14142.8,3,0,0,1,0,0,0.0203,31619772.0,,,14925.8,14703.4,13106.2,9880.5,20857.6,23999.9,9819.4,33703.0,28173.0,26431.8,Punta Engaño,7000.0,13500.0,95000.0,8.853808274977197
701,Lamudi,ceiling,Condo For Sale in Kasambagan,"MLD Building, Governor Mariano Cuenco Avenue corner Paseo Saturnino Street, Kasambagan, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,,187.0,3.0,4.0,81000000.0,10.32962093,123.90970479,Lamudi scraper,False,433155.08021390374,18.209959712636714,,7979.4,749.5,14,7,22,37,2,3,0.3329,24088798.0,,,1436.5,538.6,1801.2,4890.9,8494.4,12248.4,7885.7,21399.2,15419.6,13610.1,Kasambagan,30000.0,34500.0,115000.0,10.308985993422082
702,Lamudi,ceiling,House For Sale in Yati,"Yati, Liloan, Lalawigan ng Cebu, Pilipinas",Liloan,Single Detached,,70.0,3.0,2.0,6300000.0,10.3914167,123.9777887,Lamudi scraper,False,90000.0,15.65606019136176,,9366.5,8262.9,4,1,0,2,0,0,0.0385,250636600.0,,,11470.9,10668.8,8338.5,9117.2,18598.4,22327.5,2256.5,31519.5,25522.1,23717.0,Yati,3000.0,3500.0,,8.006700845440367
703,Lamudi,ceiling,Condo For Sale in Cebu Business Park,"Cebu Business Park, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Condominium,,125.0,3.0,3.0,41410017.0,10.3173504,123.9059978,Lamudi scraper,False,331280.136,17.539033366050525,,8064.8,1280.7,16,17,48,44,2,5,0.5024,26552268.0,,,199.3,1041.7,3141.7,4979.8,7221.3,10949.7,9123.5,20238.1,14299.7,12489.2,Luz,51250.0,206750.0,164500.0,10.844490409005417
