id,lat,lon,amenity_type,amenity
5485695521,10.3656194,123.8283309,convenience,Arnel's Store
5489951222,10.3257773,123.9760006,convenience,7-Eleven
5491239048,10.3106618,124.0137627,convenience,7-Eleven
5519789923,10.2994605,123.889159,convenience,7-Eleven
5537237404,10.3098801,123.9919347,convenience,7-Eleven
5537245968,10.3071935,123.9094944,convenience,Roldan Store
5537245974,10.30727,123.9093898,convenience,Paul Store
5539813956,10.2512459,123.8480949,convenience,Snack Hub
5539815805,10.2518095,123.8474798,convenience,Unnamed grocery
5539834436,10.2518835,123.860298,convenience,7-Eleven
5539836787,10.2521963,123.8602403,convenience,DIY
5582264096,10.259082,123.8269956,convenience,7-Eleven
5625905950,10.3000902,123.8993383,convenience,7-Eleven
5637460219,10.3374336,123.9301654,convenience,Hongda Supermarket
5640007453,10.3283052,123.9040698,convenience,Uncle John's
5657571121,10.2986576,123.907163,convenience,Sheila's mini mart
5667044891,10.3022265,123.9063356,convenience,7-Eleven
5668239949,10.3233744,124.0351114,convenience,Ging-Ging Store
5668480973,10.253497,123.8610943,convenience,Diane Sari-sari store
5668744322,10.3432953,123.9121008,convenience,Machiya Mart
5671904771,10.3125663,123.8950221,convenience,Contact Point
5748451997,10.2969941,123.8883372,convenience,7-Eleven
5788984962,10.2545331,123.8582098,convenience,Jumbo
5788985655,10.2511796,123.849581,convenience,Select
5793438456,10.3127888,123.9763155,convenience,Whs Smith
5828588189,10.3261325,123.9759713,convenience,Unnamed grocery
5846373349,10.2863593,123.8706487,convenience,Tin-tin and Linzanmel Store
5856614940,10.3135801,123.8803755,convenience,7-Eleven
5902143390,10.2996355,123.9784075,convenience,7-Eleven
5906751187,10.2906155,123.8693958,convenience,Alynn's Store
5908153186,10.3079085,124.0148405,convenience,7-Eleven
5908159586,10.3078551,124.0118067,convenience,7-Eleven
5984272640,10.3122659,123.8775945,convenience,Shell Select
5984272784,10.3122631,123.8779407,convenience,Lucky Ace
5994704605,10.3366523,123.8425994,convenience,Pamutan Bagsakan Center
6043557321,10.3728341,123.8736084,convenience,Timmy Store
6047664085,10.3296966,123.905845,convenience,7-Eleven
6054524197,10.3135494,123.9029584,convenience,Antique's
6170410686,10.2447944,123.8392878,convenience,Ultra Mart
6174649505,10.3261932,123.9333645,convenience,7-Eleven
6320064088,10.3093225,123.8375362,convenience,Sari Sari Store
6374338161,10.3208876,123.9217308,convenience,7-Eleven
6387212787,10.3382549,123.9048858,convenience,7-Eleven
6401766035,10.3336939,123.8953292,convenience,7-Eleven
6471975985,10.2928039,123.9037569,convenience,7-Eleven
6780418286,10.316844,123.9689763,convenience,Unnamed grocery
6907621615,10.2957812,123.9014688,convenience,Glenn Grocery Mart
6907675812,10.2960777,123.9039834,convenience,7-Eleven
6914765107,10.293649,123.907,convenience,7-Eleven
6923900245,10.2676895,123.8561356,convenience,Ben 11
6988723665,10.3188079,123.995122,convenience,Unnamed grocery
7044794936,10.3107143,123.8974361,convenience,7-Eleven
7130262284,10.3150955,123.8833452,convenience,7-Eleven
7229485488,10.3729252,123.9179683,convenience,C247 Convenience Store
7229485489,10.3104175,124.008,convenience,Hytm Mart
7229485586,10.3689335,123.9282116,convenience,ZION CENTRALE CONVENIENCE STORE
7229485587,10.3241881,123.9237779,convenience,EZ7 MART
7229485589,10.2805105,123.8550704,convenience,Mac Convenience
7229485685,10.3715661,123.9173877,convenience,Towerville Convenience Store
7229485686,10.3225284,123.9136357,convenience,Oki-oki
7234860956,10.2981734,123.963926,convenience,7-Eleven
7260034935,10.3398405,123.9249231,convenience,7-Eleven
7273839443,10.3330383,123.9096246,convenience,7-Eleven
7389867034,10.3471889,123.9279492,convenience,7-Eleven
7409694386,10.3013038,123.8781076,convenience,7-Eleven
7409741985,10.3101838,123.8760424,convenience,7-Eleven
7416575585,10.3858755,123.9213948,convenience,7-Eleven
7687873786,10.3032044,123.790381,convenience,Kanluntaw Store
7687873787,10.3142752,123.7927852,convenience,Agnes Store
8068799787,10.3048351,123.909686,convenience,7-Eleven
8332752962,10.25362,123.8085489,convenience,Pao Pao Store
8349554893,10.300595,123.8738252,convenience,Banjo's Online Shop
8398752253,10.333776,123.9448102,convenience,7-Eleven
8421926424,10.325144,123.9390784,convenience,Unnamed grocery
8479337747,10.3091171,123.8375215,convenience,Sari Sari Store
8558814711,10.3278154,123.9509367,convenience,Shell Select
8562702063,10.2602742,123.8696334,convenience,Manayon Store
8666252364,10.3375289,123.9240593,convenience,Unnamed grocery
8696556336,10.3055088,123.8997496,convenience,7-Eleven
8699777992,10.2986952,123.8981438,convenience,7-Eleven
8700212159,10.3002489,123.8991818,convenience,7-Eleven
8700236840,10.3071187,123.906476,convenience,Workplace
8921534234,10.297981,123.8980663,convenience,Takera’s Convenience Store
9006611297,10.4179879,123.9154651,convenience,Huruta Store
9178011260,10.4000184,123.8717812,convenience,Unnamed grocery
9326127134,10.30332,123.9558768,convenience,7-Eleven
9461925617,10.2939112,123.8967944,convenience,Injoy Negosyo ng Bayan
9684240783,10.3174405,123.9026431,convenience,7-Eleven
9684287921,10.3164249,123.8979257,convenience,JJJC Sari Sari Store
9725934816,10.3106586,123.8961779,convenience,7-Eleven
9764235646,10.3139535,123.8945336,convenience,Quik Stop
9777987444,10.3081574,123.8955468,convenience,Quickstop
9840901193,10.3139102,123.9134065,convenience,7-Eleven
9840914185,10.312425,123.9102972,convenience,FamilyMart
9849264381,10.2732771,123.8491831,convenience,7-Eleven
9849821014,10.2541023,123.8549544,convenience,Shop
10215978334,10.2604841,123.9824171,convenience,Poppa Banana
10603910513,10.3140846,123.8805207,convenience,Side Store
10681161184,10.3149341,123.9069579,convenience,White Tindahan
10732006635,10.2974309,123.8783486,convenience,Jerrori
10774594325,10.2671909,123.8563875,convenience,7-Eleven
10786480561,10.3199633,123.9017381,convenience,Quik Stop
10786689500,10.2908688,123.9899786,convenience,7-Eleven
10867431080,10.2703039,123.8471818,convenience,Two Sister Store
10895550958,10.3064553,123.8945624,convenience,MerryMart
10901157526,10.2922658,123.8910389,convenience,7-Eleven
10939197952,10.316973,123.9092129,convenience,7-Eleven
10983464705,10.2460062,123.8280091,convenience,7-Eleven
10983464805,10.2423681,123.8476602,convenience,7-Eleven
10983464806,10.2386469,123.8240671,convenience,7-11 Pooc Talisay
